country,year,sex,iso2c,iso3c,region,capital,longitude,latitude,income,lending,youthpop,literacy,lifexp,pop,primedu,smoke,unemployed,obese,none,flag_smoke
Lesotho,1965,Female,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,208191,NA,53.141,513667,NA,78925,NA,NA,All,missing
Lesotho,1964,Female,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,204088,NA,52.952,503449,NA,78925,NA,NA,All,missing
Lesotho,1963,Female,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,200234,NA,52.772,493599,NA,78925,NA,NA,All,missing
Lesotho,1962,Female,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,196477,NA,52.59,484084,NA,78925,NA,NA,All,missing
Lesotho,1961,Female,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,192537,NA,52.392,474887,NA,78925,NA,NA,All,missing
Lesotho,1960,Female,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,188241,NA,52.169,465983,NA,78925,NA,NA,All,missing
Lesotho,2019,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,345300,NA,NA,1047944,NA,568307,213131,NA,All,missing
Lesotho,2018,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,345157,NA,50.582,1038953,NA,568307,216352,NA,All,observed
Lesotho,2017,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,345202,NA,49.837,1030103,NA,534048,217537,NA,All,missing
Lesotho,2016,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,344940,NA,48.969,1021125,793327,534048,212823,46971.75,All,observed
Lesotho,2015,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,343863,NA,47.979,1011934,736168,499217,210917,44525.096000000005,All,missing
Lesotho,2014,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,345724,444910.4880770872,46.878,1002443,732541,499217,207806,41100.16299999999,All,observed
Lesotho,2013,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,346849,NA,45.71,992868,723046,468281,206576,38721.852,All,missing
Lesotho,2012,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,347274,NA,44.538,983783,725132,468281,208336,36399.971000000005,All,observed
Lesotho,2011,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,347586,NA,43.417,975948,743936,439367,211342,34158.18,All,missing
Lesotho,2010,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,348395,NA,42.412,969904,739770,439367,214679,32006.832000000002,All,observed
Lesotho,2009,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,351992,402083.3542044065,41.579,965654,690147,408819,219889,29935.274,All,missing
Lesotho,2008,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,356495,NA,40.95,962997,680208,408819,218167,27926.912999999997,All,missing
Lesotho,2007,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,361705,NA,40.555,961928,678986,408819,224350,25972.056000000004,All,observed
Lesotho,2006,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,367114,NA,40.418,962397,683697,408819,232332,25022.322000000004,All,missing
Lesotho,2005,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,372243,NA,40.566,964204,525937,408819,241485,23140.896,All,missing
Lesotho,2004,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,379867,NA,41.012,967340,569423,408819,249351,22248.82,All,missing
Lesotho,2003,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,387878,NA,41.717,971366,547366,408819,254857,20398.686,All,missing
Lesotho,2002,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,395637,NA,42.631,975178,515103,408819,262898,19503.56,All,missing
Lesotho,2001,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,402587,NA,43.712,977324,499889,408819,266213,18569.156,All,missing
Lesotho,2000,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,408471,454546.42678001395,44.92,976684,467543,408819,268998,17580.312,All,missing
Lesotho,1999,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,411546,NA,46.218,973155,478263,408819,275763,16543.635000000002,All,missing
Lesotho,1998,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,412868,NA,47.562,966766,465330,408819,279018,15468.256000000001,All,missing
Lesotho,1997,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,412330,NA,48.9,956723,453312,408819,280559,14350.845,All,missing
Lesotho,1996,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,409664,NA,50.176,942158,451628,408819,274422,13190.212,All,missing
Lesotho,1995,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,404750,NA,51.339,922645,451073,408819,270427,11994.385,All,missing
Lesotho,1994,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,404090,NA,52.352,897591,395831,408819,261414,10771.092,All,missing
Lesotho,1993,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,400786,NA,53.21,867712,362553,408819,251576,9544.832,All,missing
Lesotho,1992,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,395797,NA,53.907,835576,346616,408819,237546,8355.76,All,missing
Lesotho,1991,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,390735,NA,54.431,804683,311704,408819,227645,8046.83,All,missing
Lesotho,1990,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,387006,NA,54.777,777542,297969,408819,NA,6997.878000000001,All,missing
Lesotho,1989,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,378527,NA,54.948,755179,284471,408819,NA,6041.432,All,missing
Lesotho,1988,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,371457,NA,54.971,736906,273078,408819,NA,5895.2480000000005,All,missing
Lesotho,1987,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,365238,NA,54.872,721452,254076,408819,NA,5050.164,All,missing
Lesotho,1986,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,358871,NA,54.668,706754,242028,408819,NA,4947.277999999999,All,missing
Lesotho,1985,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,351691,NA,54.37,691294,238102,408819,NA,4839.057999999999,All,missing
Lesotho,1984,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,344055,NA,53.985,674890,229988,408819,NA,4049.34,All,missing
Lesotho,1983,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,335680,NA,53.519,658036,213050,408819,NA,3948.216,All,missing
Lesotho,1982,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,326678,NA,52.985,640705,193766,408819,NA,3844.23,All,missing
Lesotho,1981,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,317262,NA,52.401,622995,185840,408819,NA,3114.975,All,missing
Lesotho,1980,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,307652,NA,51.78,605003,170831,408819,NA,3025.015,All,missing
Lesotho,1979,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,299294,NA,51.129,586578,170346,408819,NA,2932.89,All,missing
Lesotho,1978,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,290543,NA,50.457,567765,164293,408819,NA,2271.06,All,missing
Lesotho,1977,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,281733,NA,49.774,549170,164416,408819,NA,2196.68,All,missing
Lesotho,1976,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,273289,NA,49.096,531624,179041,408819,NA,2126.496,All,missing
Lesotho,1975,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,265517,NA,48.438,515701,184403,408819,NA,2062.804,All,missing
Lesotho,1974,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,257785,NA,47.81,501656,172728,408819,NA,NA,All,missing
Lesotho,1973,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,250937,NA,47.215,489294,139209,408819,NA,NA,All,missing
Lesotho,1972,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,244728,NA,46.659,478192,129482,408819,NA,NA,All,missing
Lesotho,1971,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,238761,NA,46.148,467711,NA,408819,NA,NA,All,missing
Lesotho,1970,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,232781,NA,45.69,457372,NA,408819,NA,NA,All,missing
Lesotho,1969,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,227519,NA,45.288,447056,NA,408819,NA,NA,All,missing
Lesotho,1968,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,222267,NA,44.939,436901,NA,408819,NA,NA,All,missing
Lesotho,1967,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,217062,NA,44.633,426990,NA,408819,NA,NA,All,missing
Lesotho,1966,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,212019,NA,44.364,417530,NA,408819,NA,NA,All,missing
Lesotho,1965,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,207225,NA,44.125,408639,NA,408819,NA,NA,All,missing
Lesotho,1964,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,202519,NA,43.91,400314,NA,408819,NA,NA,All,missing
Lesotho,1963,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,197975,NA,43.707,392458,NA,408819,NA,NA,All,missing
Lesotho,1962,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,193576,NA,43.506,385052,NA,408819,NA,NA,All,missing
Lesotho,1961,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,189230,NA,43.296,378003,NA,408819,NA,NA,All,missing
Lesotho,1960,Male,LS,LSO,Sub-Saharan Africa,Maseru,27.7167,-29.5208,Lower middle income,IDA,184915,NA,43.066,371287,NA,408819,NA,NA,All,missing
Liberia,2019,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,986194,NA,NA,2456258,NA,43170,54627,NA,All,missing
Liberia,2018,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,971519,NA,65.114,2398322,NA,43170,53027,NA,All,observed
Liberia,2017,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,956350,472128.00488182006,64.68,2341204,1358893,45694,53262,NA,All,missing
Liberia,2016,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,940439,NA,64.198,2284705,NA,45694,53302,324428.11,All,observed
Liberia,2015,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,923628,NA,63.688,2228589,NA,49987,39736,305316.69299999997,All,missing
Liberia,2014,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,907052,NA,63.181,2173341,1194170,49987,41163,289054.353,All,observed
Liberia,2013,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,889531,NA,62.692,2118812,NA,55713,42906,271207.936,All,missing
Liberia,2012,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,870234,NA,62.224,2063458,NA,55713,43498,255868.792,All,observed
Liberia,2011,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,848187,NA,61.763,2005231,1224000,60232,43995,240627.72,All,missing
Liberia,2010,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,823089,NA,61.258,1942962,NA,60232,44494,223440.63,All,observed
Liberia,2009,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,795787,NA,60.642,1874990,1053516,65735,41812,208123.89,All,missing
Liberia,2008,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,764675,NA,59.877,1802371,1040482,65735,36660,194656.06800000003,All,missing
Liberia,2007,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,732723,269578.3367304042,58.956,1729872,NA,65735,35774,179906.68800000002,All,observed
Liberia,2006,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,703546,NA,57.902,1664043,1012236,65735,35710,166404.30000000002,All,missing
Liberia,2005,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,678902,NA,56.785,1609121,NA,65735,36173,156084.737,All,missing
Liberia,2004,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,661259,NA,55.699,1568656,NA,65735,36377,145885.00800000003,All,missing
Liberia,2003,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,649806,NA,54.728,1540240,NA,65735,35872,138621.6,All,missing
Liberia,2002,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,639599,NA,53.923,1514993,NA,65735,35193,131804.391,All,missing
Liberia,2001,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,624286,NA,53.293,1480427,NA,65735,33073,125836.29500000001,All,missing
Liberia,2000,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,600475,NA,52.789,1428383,NA,65735,31896,118555.789,All,missing
Liberia,1999,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,573128,NA,52.329,1354519,NA,65735,30233,109716.039,All,missing
Liberia,1998,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,536406,NA,51.823,1263760,NA,65735,27613,101100.8,All,missing
Liberia,1997,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,497093,NA,51.219,1168365,NA,65735,25727,92300.835,All,missing
Liberia,1996,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,463609,NA,50.521,1085687,NA,65735,24330,83597.899,All,missing
Liberia,1995,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,440795,NA,49.778,1027930,NA,65735,23529,78122.68,All,missing
Liberia,1994,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,429270,NA,49.068,998981,NA,65735,23076,74923.575,All,missing
Liberia,1993,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,430578,NA,48.482,994193,NA,65735,23195,72576.08899999999,All,missing
Liberia,1992,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,440098,NA,48.078,1006744,NA,65735,23054,70472.08,All,missing
Liberia,1991,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,451895,NA,47.869,1026096,NA,65735,23292,68748.432,All,missing
Liberia,1990,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,461691,NA,47.85,1044072,NA,65735,NA,65776.53600000001,All,missing
Liberia,1989,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,471395,NA,47.99,1059441,NA,65735,NA,61447.577999999994,All,missing
Liberia,1988,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,479863,NA,48.217,1073401,NA,65735,NA,56890.253,All,missing
Liberia,1987,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,485503,NA,48.46,1083122,NA,65735,NA,53072.978,All,missing
Liberia,1986,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,486794,NA,48.673,1085756,NA,65735,NA,48859.02,All,missing
Liberia,1985,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,483027,NA,48.812,1079438,NA,65735,NA,45336.396,All,missing
Liberia,1984,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,477024,112982.31649086026,48.847,1062340,NA,65735,NA,41431.26,All,missing
Liberia,1983,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,464540,NA,48.776,1035010,NA,65735,NA,38295.37,All,missing
Liberia,1982,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,448053,NA,48.599,1000976,NA,65735,NA,34033.184,All,missing
Liberia,1981,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,430656,NA,48.31,965447,NA,65735,NA,30894.304,All,missing
Liberia,1980,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,414291,NA,47.907,932307,NA,65735,NA,27969.21,All,missing
Liberia,1979,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,400891,NA,47.395,902693,NA,65735,NA,25275.404,All,missing
Liberia,1978,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,388755,NA,46.799,875750,158024,65735,NA,22769.500000000004,All,missing
Liberia,1977,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,377482,NA,46.147,851064,NA,65735,NA,21276.600000000002,All,missing
Liberia,1976,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,366321,NA,45.458,827578,NA,65735,NA,19034.293999999998,All,missing
Liberia,1975,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,354743,NA,44.756,804507,NA,65735,NA,17699.154000000002,All,missing
Liberia,1974,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,344807,NA,44.056,782009,NA,65735,NA,NA,All,missing
Liberia,1973,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,335108,NA,43.368,760591,NA,65735,NA,NA,All,missing
Liberia,1972,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,325607,NA,42.702,740201,NA,65735,NA,NA,All,missing
Liberia,1971,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,316255,NA,42.068,720752,NA,65735,NA,NA,All,missing
Liberia,1970,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,306955,NA,41.468,702185,NA,65735,NA,NA,All,missing
Liberia,1969,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,299445,NA,40.898,684475,NA,65735,NA,NA,All,missing
Liberia,1968,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,292241,NA,40.347,667572,NA,65735,NA,NA,All,missing
Liberia,1967,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,285064,NA,39.812,651417,NA,65735,NA,NA,All,missing
Liberia,1966,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,277454,NA,39.299,635892,NA,65735,NA,NA,All,missing
Liberia,1965,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,269126,NA,38.816,620901,NA,65735,NA,NA,All,missing
Liberia,1964,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,262234,NA,38.379,606410,NA,65735,NA,NA,All,missing
Liberia,1963,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,254771,NA,37.995,592418,NA,65735,NA,NA,All,missing
Liberia,1962,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,246995,NA,37.668,578832,NA,65735,NA,NA,All,missing
Liberia,1961,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,239512,NA,37.396,565612,NA,65735,NA,NA,All,missing
Liberia,1960,Female,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,232617,NA,37.169,552719,NA,65735,NA,NA,All,missing
Liberia,2019,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,1025929,NA,NA,2481116,NA,365519,83043,NA,All,missing
Liberia,2018,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,1010285,NA,62.347,2420655,NA,365519,86756,NA,All,observed
Liberia,2017,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,994073,857031.2526007467,61.911,2361024,1488900,361427,86437,NA,All,missing
Liberia,2016,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,976979,NA,61.409,2302083,NA,361427,86374,126614.565,All,observed
Liberia,2015,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,958798,NA,60.856,2243641,NA,354159,52546,116669.33200000001,All,missing
Liberia,2014,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,941028,NA,60.279,2186164,1419171,354159,51222,109308.20000000001,All,observed
Liberia,2013,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,922181,NA,59.698,2129522,NA,352274,50001,102217.056,All,missing
Liberia,2012,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,901464,NA,59.126,2072201,NA,352274,47868,93249.045,All,observed
Liberia,2011,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,877992,NA,58.561,2012212,1459080,344866,45798,86525.116,All,missing
Liberia,2010,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,851528,NA,57.978,1948394,NA,344866,43741,79884.154,All,observed
Liberia,2009,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,822879,NA,57.338,1879143,1275012,327355,41811,73286.577,All,missing
Liberia,2008,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,790447,NA,56.616,1805489,1227500,327355,38024,68608.582,All,missing
Liberia,2007,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,757177,592470.5359735105,55.807,1732039,NA,327355,36685,62353.40400000001,All,observed
Liberia,2006,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,726641,NA,54.927,1665168,1203845,327355,36234,56615.71200000001,All,missing
Liberia,2005,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,700607,NA,54.023,1608995,NA,327355,35993,53096.835,All,missing
Liberia,2004,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,681583,NA,53.16,1566995,NA,327355,35226,48576.845,All,missing
Liberia,2003,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,668783,NA,52.389,1536818,NA,327355,35316,46104.54,All,missing
Liberia,2002,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,657267,NA,51.732,1509736,NA,327355,34664,43782.344,All,missing
Liberia,2001,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,640681,NA,51.181,1473500,NA,327355,34053,41257.99999999999,All,missing
Liberia,2000,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,615611,NA,50.681,1420073,NA,327355,32875,38341.971000000005,All,missing
Liberia,1999,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,586992,NA,50.145,1345193,NA,327355,31464,34975.018000000004,All,missing
Liberia,1998,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,548922,NA,49.503,1253721,NA,327355,29124,32596.746000000003,All,missing
Liberia,1997,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,508300,NA,48.726,1157837,NA,327355,26781,28945.925000000003,All,missing
Liberia,1996,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,473688,NA,47.831,1074791,NA,327355,24634,26869.775,All,missing
Liberia,1995,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,450052,NA,46.885,1016731,NA,327355,22693,24401.544,All,missing
Liberia,1994,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,438059,NA,45.985,987512,NA,327355,21794,23700.288,All,missing
Liberia,1993,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,439240,NA,45.232,982506,NA,327355,21281,22597.638,All,missing
Liberia,1992,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,448856,NA,44.693,994880,NA,327355,20793,21887.36,All,missing
Liberia,1991,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,460804,NA,44.387,1014043,NA,327355,20798,20280.86,All,missing
Liberia,1990,Male,LR,LBR,Sub-Saharan Africa,Monrovia,-10.7957,6.30039,Low income,IDA,470664,NA,44.31,1031840,NA,327355,NA,18573.120000000003,All,missing
