country,year,sex,iso2c,iso3c,region,capital,longitude,latitude,income,lending,lifexp,pop,primedu,smoke,unemployed,obese,none
St. Vincent and the Grenadines,2002,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,68.831,54507,NA,NA,12184,5014.644,All
St. Vincent and the Grenadines,2002,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,73.233,53590,NA,NA,10050,11789.8,All
St. Vincent and the Grenadines,2003,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,68.871,54645,47279,NA,12097,5300.565,All
St. Vincent and the Grenadines,2003,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,73.429,53681,53441,NA,9966,12131.906,All
St. Vincent and the Grenadines,2004,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,68.942,54769,49560,NA,11991,5531.669,All
St. Vincent and the Grenadines,2004,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,73.614,53743,61226,NA,9738,12522.119,All
St. Vincent and the Grenadines,2005,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.036,54870,NA,NA,11821,5761.3499999999995,All
St. Vincent and the Grenadines,2005,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,73.783,53744,NA,NA,9545,12844.815999999999,All
St. Vincent and the Grenadines,2006,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.141,54939,NA,NA,11492,6043.29,All
St. Vincent and the Grenadines,2006,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,73.93,53664,NA,NA,9387,13147.68,All
St. Vincent and the Grenadines,2007,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.245,54981,NA,NA,11301,6322.8150000000005,All
St. Vincent and the Grenadines,2007,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.056,53537,NA,NA,9043,13437.787,All
St. Vincent and the Grenadines,2008,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.34,55010,62267,NA,11175,6601.2,All
St. Vincent and the Grenadines,2008,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.164,53383,56388,NA,8801,13772.814,All
St. Vincent and the Grenadines,2009,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.421,55050,NA,NA,11489,6881.25,All
St. Vincent and the Grenadines,2009,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.256,53237,NA,NA,9022,14054.568000000001,All
St. Vincent and the Grenadines,2010,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.491,55099,51987,NA,11564,7162.87,All
St. Vincent and the Grenadines,2010,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.335,53156,49595,NA,9071,14405.276000000002,All
St. Vincent and the Grenadines,2011,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.553,55178,44615,NA,11534,7504.2080000000005,All
St. Vincent and the Grenadines,2011,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.404,53138,51188,NA,9142,14719.225999999999,All
St. Vincent and the Grenadines,2012,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.617,55259,55817,NA,11560,7791.518999999999,All
St. Vincent and the Grenadines,2012,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.47,53176,54485,NA,9174,15101.983999999999,All
St. Vincent and the Grenadines,2013,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.69,55358,62662,NA,11586,8137.625999999999,All
St. Vincent and the Grenadines,2013,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.537,53264,58037,NA,9235,15446.56,All
St. Vincent and the Grenadines,2014,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.774,55465,57055,NA,11588,8486.145,All
St. Vincent and the Grenadines,2014,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.609,53396,55144,NA,9141,15858.612,All
St. Vincent and the Grenadines,2015,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.867,55588,53869,NA,11545,8838.492,All
St. Vincent and the Grenadines,2015,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.692,53560,54658,NA,9169,16282.24,All
St. Vincent and the Grenadines,2016,Male,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,69.969,55705,53747,NA,11514,9247.03,All
St. Vincent and the Grenadines,2016,Female,VC,VCT,Latin America & Caribbean,Kingstown,-61.2653,13.2035,Upper middle income,Blend,74.786,53754,54368,NA,9162,16663.74,All
Samoa,1975,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,58.944,76804,NA,NA,NA,10061.324,All
Samoa,1975,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,64.877,74555,NA,NA,NA,20204.405000000002,All
Samoa,1976,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,59.326,77349,NA,NA,NA,10442.115,All
Samoa,1976,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,65.229,75018,NA,NA,NA,20930.021999999997,All
Samoa,1977,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,59.716,77862,NA,NA,NA,10900.68,All
Samoa,1977,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,65.588,75362,NA,NA,NA,21553.532000000003,All
Samoa,1978,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,60.112,78376,NA,NA,NA,11286.144000000002,All
Samoa,1978,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,65.953,75611,NA,NA,NA,22154.022999999997,All
Samoa,1979,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,60.508,78930,NA,NA,NA,11760.57,All
Samoa,1979,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,66.32,75809,NA,NA,NA,22742.7,All
Samoa,1980,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,60.897,79538,NA,NA,NA,12248.851999999999,All
Samoa,1980,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,66.688,75987,NA,NA,NA,23403.996,All
Samoa,1981,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,61.269,80233,NA,NA,NA,12757.047,All
Samoa,1981,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,67.052,76174,NA,NA,NA,23994.81,All
Samoa,1982,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,61.621,81006,NA,NA,NA,13365.99,All
Samoa,1982,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,67.408,76366,NA,NA,NA,24589.852,All
Samoa,1983,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,61.947,81800,NA,NA,NA,13906.000000000002,All
Samoa,1983,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,67.749,76552,NA,NA,NA,25262.16,All
Samoa,1984,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,62.245,82530,NA,NA,NA,14525.28,All
Samoa,1984,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.073,76718,NA,NA,NA,25853.966,All
Samoa,1985,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,62.513,83130,NA,NA,NA,15046.530000000002,All
Samoa,1985,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.375,76860,NA,NA,NA,26516.699999999997,All
Samoa,1986,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,62.751,83587,NA,NA,NA,15630.769,All
Samoa,1986,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.65,76957,NA,NA,NA,27088.864,All
Samoa,1987,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,62.964,83925,NA,NA,NA,16197.525,All
Samoa,1987,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.899,77040,NA,NA,NA,27734.399999999998,All
Samoa,1988,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,63.162,84212,NA,NA,NA,16842.4,All
Samoa,1988,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.124,77164,NA,NA,NA,28319.188000000002,All
Samoa,1989,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,63.351,84537,NA,NA,NA,17414.622000000003,All
Samoa,1989,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.327,77403,NA,NA,NA,29026.125,All
Samoa,1990,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,63.538,84984,NA,NA,NA,18016.608,All
Samoa,1990,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.505,77819,NA,NA,NA,29726.858,All
Samoa,1991,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,63.727,85565,NA,NA,1528,18738.734999999997,All
Samoa,1991,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.658,78432,NA,NA,2092,30510.048000000003,All
Samoa,1992,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,63.925,86270,NA,NA,1699,19497.02,All
Samoa,1992,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.79,79220,NA,NA,2388,31450.34,All
Samoa,1993,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,64.137,87030,NA,NA,1964,20190.96,All
Samoa,1993,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.91,80089,NA,NA,2625,32355.956,All
Samoa,1994,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,64.368,87775,NA,NA,2150,20978.225,All
Samoa,1994,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.028,80919,NA,NA,2958,33257.709,All
Samoa,1995,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,64.626,88445,NA,NA,2384,21757.47,All
Samoa,1995,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.161,81609,NA,NA,3225,34194.171,All
Samoa,1996,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,64.918,89029,NA,NA,2622,22613.366,All
Samoa,1996,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.327,82136,NA,NA,3529,34989.936,All
Samoa,1997,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,65.242,89544,NA,NA,2919,23370.984,All
Samoa,1997,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.535,82524,NA,NA,3718,35732.892,All
Samoa,1998,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,65.592,90006,NA,NA,3155,24121.608,All
Samoa,1998,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.789,82833,NA,NA,4050,36446.52,All
Samoa,1999,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,65.964,90445,90366,NA,3482,24962.820000000003,All
Samoa,1999,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,71.084,83164,74744,NA,4351,37257.471999999994,All
Samoa,2000,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,66.348,90882,84258,NA,3697,25719.606000000003,All
Samoa,2000,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,71.411,83572,79812,NA,4764,38025.26,All
Samoa,2001,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,66.73,91318,81845,NA,3981,26573.538000000004,All
Samoa,2001,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,71.752,84074,79901,NA,5124,38758.114,All
Samoa,2002,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,67.102,91760,NA,NA,4133,27344.48,All
Samoa,2002,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,72.087,84647,NA,NA,5220,39614.795999999995,All
Samoa,2003,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,67.454,92204,NA,NA,4229,28122.22,All
Samoa,2003,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,72.4,85280,NA,NA,5317,40508,All
Samoa,2004,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,67.784,92655,NA,NA,4301,29001.015,All
Samoa,2004,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,72.685,85935,NA,NA,5334,41334.735,All
Samoa,2005,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.092,93132,NA,NA,4305,29802.24,All
Samoa,2005,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,72.94,86595,NA,NA,5437,42171.76500000001,All
Samoa,2006,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.383,93626,NA,NA,4345,30615.702,All
Samoa,2006,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,73.171,87250,NA,NA,5312,43014.25,All
Samoa,2007,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.667,94139,103236,47446,4341,31442.425999999996,All
Samoa,2007,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,73.39,87907,97670,18285,5297,43865.593,All
Samoa,2008,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,68.95,94686,NA,NA,4364,32287.926000000003,All
Samoa,2008,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,73.605,88577,NA,NA,5421,44731.385,All
Samoa,2009,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.231,95296,102481,NA,4814,33163.007999999994,All
Samoa,2009,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,73.819,89260,90289,NA,5566,45611.86,All
Samoa,2010,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.51,95982,102291,45495,4914,34073.61,All
Samoa,2010,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,74.03,89967,95719,17723,5855,46512.939,All
Samoa,2011,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,69.782,96766,99931,NA,4975,35126.058,All
Samoa,2011,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,74.233,90703,98572,NA,6069,47346.966,All
Samoa,2012,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.043,97623,106157,44711,7717,36120.51,All
Samoa,2012,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,74.424,91465,94753,17287,9462,48293.520000000004,All
Samoa,2013,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.286,98505,NA,NA,7852,37136.385,All
Samoa,2013,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,74.6,92212,NA,NA,9549,49241.208000000006,All
Samoa,2014,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.511,99330,109200,43606,7808,38242.05,All
Samoa,2014,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,74.762,92891,97516,16906,9614,50068.249,All
Samoa,2015,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.715,100039,108759,NA,7813,39215.288,All
Samoa,2015,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,74.911,93474,104722,NA,9595,50943.33,All
Samoa,2016,Male,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,70.895,100603,112362,42454,7721,40140.596999999994,All
Samoa,2016,Female,WS,WSM,East Asia & Pacific,Apia,-171.752,-13.8314,Upper middle income,IDA,75.052,93932,103000,16438,9668,51662.600000000006,All
Sao Tome and Principe,1975,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.702,41340,NA,NA,NA,206.70000000000002,All
Sao Tome and Principe,1975,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,59.554,41798,NA,NA,NA,1003.152,All
Sao Tome and Principe,1976,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.15,42441,NA,NA,NA,212.205,All
Sao Tome and Principe,1976,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.086,43040,NA,NA,NA,1076,All
Sao Tome and Principe,1977,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.528,43656,21221,NA,NA,261.936,All
Sao Tome and Principe,1977,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.586,44454,23833,NA,NA,1155.804,All
Sao Tome and Principe,1978,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.828,44917,NA,NA,NA,269.502,All
Sao Tome and Principe,1978,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.033,45926,NA,NA,NA,1285.9279999999999,All
Sao Tome and Principe,1979,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,58.044,46136,NA,NA,NA,276.81600000000003,All
Sao Tome and Principe,1979,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.41,47325,NA,NA,NA,1372.425,All
Sao Tome and Principe,1980,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,58.164,47250,NA,NA,NA,330.74999999999994,All
Sao Tome and Principe,1980,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.691,48544,NA,NA,NA,1456.32,All
Sao Tome and Principe,1981,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,58.18,48216,NA,NA,NA,337.51199999999994,All
Sao Tome and Principe,1981,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.852,49554,NA,NA,NA,1585.728,All
Sao Tome and Principe,1982,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,58.104,49081,NA,NA,NA,392.648,All
Sao Tome and Principe,1982,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.892,50392,NA,NA,NA,1713.3280000000002,All
Sao Tome and Principe,1983,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.953,49900,NA,NA,NA,399.2,All
Sao Tome and Principe,1983,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.823,51166,NA,NA,NA,1841.976,All
Sao Tome and Principe,1984,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.744,50809,56480,NA,NA,457.28100000000006,All
Sao Tome and Principe,1984,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.658,52020,55933,NA,NA,1976.76,All
Sao Tome and Principe,1985,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.496,51868,NA,NA,NA,518.6800000000001,All
Sao Tome and Principe,1985,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.419,53056,NA,NA,NA,2122.2400000000002,All
Sao Tome and Principe,1986,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.226,53104,NA,NA,NA,531.04,All
Sao Tome and Principe,1986,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.13,54325,NA,NA,NA,2281.65,All
Sao Tome and Principe,1987,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.955,54488,NA,NA,NA,599.368,All
Sao Tome and Principe,1987,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.826,55766,NA,NA,NA,2509.47,All
Sao Tome and Principe,1988,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.707,55970,39122,NA,NA,671.64,All
Sao Tome and Principe,1988,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.544,57315,35984,NA,NA,2751.12,All
Sao Tome and Principe,1989,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.505,57450,NA,NA,NA,746.85,All
Sao Tome and Principe,1989,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.312,58870,NA,NA,NA,3002.37,All
Sao Tome and Principe,1990,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.37,58883,NA,NA,NA,824.362,All
Sao Tome and Principe,1990,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.156,60326,NA,NA,NA,3257.6040000000003,All
Sao Tome and Principe,1991,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.316,60260,NA,NA,7405,903.9,All
Sao Tome and Principe,1991,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.09,61696,NA,NA,10873,3516.672,All
Sao Tome and Principe,1992,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.342,61580,NA,NA,7633,1046.8600000000001,All
Sao Tome and Principe,1992,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.11,62996,NA,NA,11102,3779.7599999999998,All
Sao Tome and Principe,1993,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.447,62843,NA,NA,7866,1131.1740000000002,All
Sao Tome and Principe,1993,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.214,64219,NA,NA,11436,4110.0160000000005,All
Sao Tome and Principe,1994,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.636,64040,NA,NA,8008,1216.76,All
Sao Tome and Principe,1994,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.407,65387,NA,NA,11695,4380.929,All
Sao Tome and Principe,1995,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,56.913,65160,NA,NA,8151,1368.3600000000001,All
Sao Tome and Principe,1995,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.694,66518,NA,NA,11881,4722.777999999999,All
Sao Tome and Principe,1996,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.279,66207,NA,NA,8292,1456.554,All
Sao Tome and Principe,1996,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.079,67599,NA,NA,12072,5069.925,All
Sao Tome and Principe,1997,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,57.724,67181,NA,NA,8394,1612.344,All
Sao Tome and Principe,1997,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,61.551,68651,NA,NA,12229,5423.429,All
Sao Tome and Principe,1998,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,58.233,68150,NA,NA,8465,1771.9,All
Sao Tome and Principe,1998,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,62.095,69698,NA,NA,12463,5784.934,All
Sao Tome and Principe,1999,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,58.793,69165,28406,NA,8638,1867.4550000000002,All
Sao Tome and Principe,1999,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,62.697,70794,33097,NA,12692,6159.0779999999995,All
Sao Tome and Principe,2000,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,59.39,70283,NA,NA,8783,2038.2069999999999,All
Sao Tome and Principe,2000,Female,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,63.344,71979,NA,NA,12808,6550.089,All
Sao Tome and Principe,2001,Male,ST,STP,Sub-Saharan Africa,Sao Tome,6.6071,0.20618,Lower middle income,IDA,60.013,71504,NA,NA,7184,2216.624,All
